DonorID,FirstName,LastName,Email,Phone,City,State,ZipCode,LastDonationDate,TotalGifts,TotalAmountDonated,EventParticipation,EngagementScore,Year,Month,Segment
D01608,Marcia,Hicks,kimberly34@reed.net,-4544,North Jason,TX,9639,2024-08-19,25,6945.92,Yes,40,2024,8,Low Value
D01609,Anthony,Nelson,agonzalez@miller.info,538-450-3559,Lutzborough,MT,93271,2023-01-27,29,24917.15,No,29,2023,1,High Value
D01610,Brandon,Macdonald,kimberly53@hotmail.com,+1-673-131-2131x243,North Travisborough,DC,75102,2024-08-21,22,18774.74,Yes,6,2024,8,High Value
D01611,Darlene,Willis,vcole@yahoo.com,666-291-3621x539,Tinastad,AL,83158,2023-07-21,22,16125.11,No,52,2023,7,High Value
D01612,Barbara,Silva,wpage@yahoo.com,406-014-6120x584,Hallshire,MI,93216,2022-12-11,25,8895.14,No,1,2022,12,Medium Value
D01613,Debra,Bonilla,ljefferson@huffman.com,+1-844-753-9360x074,West Timothy,RI,64259,2022-07-17,20,1248.04,Yes,52,2022,7,Low Value
D01614,Katie,Fox,thomasdalton@hood.com,133.533.3694x17518,Johnborough,PA,60814,2023-07-27,22,795.8,No,24,2023,7,Low Value
D01615,Robert,Duncan,sherrythomas@rodriguez.info,756582554,East Robert,DC,71582,2023-09-15,4,13863.45,Yes,34,2023,9,Medium Value
D01616,Danielle,Butler,hsimmons@yahoo.com,386.861.2358x79050,Williamsfurt,MO,33736,2022-07-15,11,19055.58,No,7,2022,7,High Value
D01617,Tyler,Jones,xmartin@moore-ware.com,309.072.9485x6366,Lake Jamesfort,DC,37816,2024-05-24,17,13443.73,No,75,2024,5,Medium Value
D01618,Courtney,Tate,joseph86@tran.com,(731)396-2863x3897,Jonesbury,NJ,37762,2022-06-13,7,21022.81,Yes,11,2022,6,High Value
D01619,Keith,Rhodes,clarkmelissa@gmail.com,470-112-1435x93939,Ianborough,IA,56558,2024-12-11,14,854.99,Yes,36,2024,12,Low Value
D01620,Sue,Clay,roachjulie@norton.com,272-828-8156x596,New Alexburgh,OH,33390,2024-12-29,26,9181.47,Yes,20,2024,12,Medium Value
D01621,Timothy,Johnson,eadams@henderson.com,4028744770,Smithton,IL,91514,2022-10-05,11,5942.02,No,63,2022,10,Low Value
D01622,Linda,Maldonado,wstephenson@gmail.com,(481)335-7829x9244,Port Elizabeth,ME,52794,2024-08-19,28,11192.88,No,80,2024,8,Medium Value
D01623,Gail,Becker,rossjames@beasley.com,(350)688-4393,Amybury,AL,78132,2024-11-19,22,1827.96,Yes,63,2024,11,Low Value
D01624,Kenneth,Long,brandy32@conley-white.com,001-396-062-6382,Gonzalezland,NY,10890,2023-10-24,9,23854.21,Yes,69,2023,10,High Value
D01625,Charles,Garza,melissaroy@yahoo.com,919.294.7874,North Amyville,MD,30120,2024-01-14,23,5596.92,Yes,88,2024,1,Low Value
D01626,Brian,Bean,kimberly63@smith.biz,(456)031-8686x592,Thomaschester,KS,58215,2024-01-06,13,23059.25,No,30,2024,1,High Value
D01627,Scott,Hood,bruce59@hotmail.com,994.812.9645x4827,Lake Maryside,MN,19632,2022-10-26,23,10658.81,No,30,2022,10,Medium Value
D01628,Todd,Hernandez,halejeffery@hotmail.com,195.911.9941x3644,Lake Bettyshire,VA,66021,2024-06-17,18,24638.39,Yes,97,2024,6,High Value
D01629,James,Miller,stevenmoore@white-callahan.com,+1-772-911-8844x01470,Danielchester,TX,48875,2023-01-08,28,13860.38,No,84,2023,1,Medium Value
D01630,Catherine,Rivas,pwalker@evans.biz,-8449,Blakefurt,MN,96000,2024-04-16,11,23272.2,Yes,22,2024,4,High Value
D01631,Larry,Keller,mariahiggins@foster-rivera.com,-2514,Irwinshire,WA,52227,2023-05-04,15,153.62,No,61,2023,5,Low Value
D01632,Jennifer,Gibson,angelatorres@gmail.com,(591)289-9512x174,Danielview,CA,40410,2022-05-13,25,18711.01,No,21,2022,5,High Value
D01633,Jessica,Moses,cindy95@gmail.com,001-475-636-5183x70470,Lauraside,WA,97481,2022-06-11,26,22578.21,No,37,2022,6,High Value
D01634,Michelle,Wheeler,wagneramy@yahoo.com,001-237-125-0682x120,South Lauren,VA,56466,2024-01-01,25,3510.22,No,27,2024,1,Low Value
D01635,Theresa,Smith,xgoodman@mathis-smith.com,581.397.9519,East Jared,AK,15819,2023-07-04,22,2421.22,No,35,2023,7,Low Value
D01636,David,Booker,cunninghammegan@larson.com,+1-624-524-0558x97235,Fisherside,KY,38178,2022-07-26,29,10625.82,No,38,2022,7,Medium Value
D01637,Mitchell,Douglas,kimberly43@johnson.com,+1-199-885-5229x297,East Haley,FL,83463,2024-02-28,19,23343.3,No,60,2024,2,High Value
D01638,Anna,Tapia,rachelbailey@wright.com,025.984.5855x4220,Jacksonshire,ME,87019,2025-03-05,1,13568.82,Yes,70,2025,3,Medium Value
D01639,Luis,Nguyen,michaelwilliams@bullock-trujillo.com,487-291-2989x67335,Paulland,MN,5764,2024-05-08,4,13195.86,Yes,32,2024,5,Medium Value
D01640,Steven,Dennis,montgomeryjessica@campbell-hogan.com,+1-370-632-3001x71955,South Jessicamouth,UT,36661,2024-10-19,14,3545.33,Yes,80,2024,10,Low Value
D01641,Joseph,Navarro,jcarpenter@mitchell.com,632.951.6621x5674,Lake Melissaside,MT,52503,2022-04-22,14,39.72,No,92,2022,4,Low Value
D01642,John,Bernard,kellysanchez@vargas.com,-4142,West Jenna,CA,84069,2023-11-20,3,20257.3,Yes,80,2023,11,High Value
D01643,Colin,Carroll,anne83@martinez.com,(386)026-8717x5840,Lake Randy,WA,55347,2023-12-13,28,2207.61,Yes,27,2023,12,Low Value
D01644,Kelly,Lewis,nicholebrown@potter-long.org,318-865-8522x88761,Murrayfort,OK,1882,2024-05-25,17,15853.57,No,3,2024,5,High Value
D01645,Patrick,Williams,wilsonjohn@morales-jones.info,274.600.3410x588,Markmouth,CO,98485,2022-05-27,3,22867.12,Yes,49,2022,5,High Value
D01646,Christina,Schneider,joshua10@yahoo.com,(870)351-7199,Potterbury,TN,37636,2022-11-19,16,5232.12,No,85,2022,11,Low Value
D01647,John,Morris,danielle93@peterson-odom.com,974-500-9706x440,West Ryan,ME,45012,2023-06-02,14,16638.52,No,30,2023,6,High Value
D01648,Michelle,Brown,randalljones@garcia.com,001-712-534-6115x552,Andreamouth,WA,48018,2022-12-16,20,1985.89,No,22,2022,12,Low Value
D01649,Erik,Jones,sherrywyatt@yahoo.com,027-820-1581x130,Garrettborough,OH,15013,2023-05-07,29,15101.8,No,19,2023,5,High Value
D01650,Mark,Crane,edward86@yahoo.com,395.311.6951x52234,Vargasmouth,SC,35071,2022-12-04,13,4115.01,No,31,2022,12,Low Value
D01651,Becky,James,merrittdonald@gmail.com,089-607-1376x67080,South Marystad,TX,66780,2024-07-16,15,18404.12,No,20,2024,7,High Value
D01652,Larry,Ross,westkatie@gmail.com,(060)506-4051x1832,East Vanessamouth,MA,15965,2022-05-30,14,7544.76,Yes,19,2022,5,Medium Value
D01653,Kathryn,Thompson,donnasuarez@stewart-taylor.com,-8744,Steelefort,AR,48273,2023-03-30,24,11595.51,No,2,2023,3,Medium Value
D01654,Tyrone,Hanna,janetbrown@hall.com,893.531.7324,Hernandezchester,GA,37887,2024-06-20,25,14993.77,Yes,40,2024,6,Medium Value
D01655,Xavier,Glenn,jennifertaylor@hotmail.com,(155)224-1134x14812,Villegasville,KY,80226,2025-03-12,19,4298.41,Yes,39,2025,3,Low Value
D01656,Victor,Davis,john08@washington-garza.com,(892)658-3527x38396,Boyerfurt,DC,57494,2023-11-30,6,18546.11,No,91,2023,11,High Value
D01657,Kyle,Phelps,ijacobs@yahoo.com,856.069.4568x47093,East Nicole,IN,16250,2022-08-15,10,7579.96,Yes,72,2022,8,Medium Value
D01658,Andrew,Martin,ericdavis@hotmail.com,957-996-5912,West Cristinaville,GA,8506,2024-01-26,27,16566.05,No,54,2024,1,High Value
D01659,Sierra,Chan,courtney58@garza.com,+1-394-494-9307x8457,Catherinehaven,ND,28871,2024-03-04,15,3973.91,Yes,27,2024,3,Low Value
D01660,William,Mitchell,bvasquez@yahoo.com,449.023.0771x46502,Lake Lorifort,WV,97188,2024-09-06,21,17209.18,Yes,79,2024,9,High Value
D01661,Tammy,Goodwin,suzannegilmore@gmail.com,-8474,Kimberlybury,OR,90072,2024-03-27,22,3222.14,Yes,12,2024,3,Low Value
D01662,Jason,Valdez,cody90@gmail.com,8189813780,Lake Jesseborough,SC,53940,2022-06-11,20,10645.41,Yes,78,2022,6,Medium Value
D01663,Michael,Martinez,qmoran@yahoo.com,104-708-4444,North Anthonyfurt,KS,80415,2022-04-23,26,6195.21,No,71,2022,4,Low Value
D01664,Brent,Henry,brian85@hotmail.com,325-672-1195x11094,Jamesville,GA,58011,2022-09-12,6,18714.41,No,17,2022,9,High Value
D01665,Troy,Reynolds,mariaweaver@yahoo.com,(265)821-6551x462,Guzmanstad,OH,62267,2024-01-04,23,6565.63,No,90,2024,1,Low Value
D01666,Nicole,Drake,ytaylor@gmail.com,+1-000-888-8764x14377,Lake Kathleen,WA,91569,2024-11-01,25,22045.3,No,84,2024,11,High Value
D01667,Destiny,Collins,raymond29@cox.com,(228)556-9314,East Ethan,VT,52266,2022-04-13,10,22297.67,Yes,10,2022,4,High Value
D01668,Thomas,Cohen,floydpeter@hotmail.com,001-354-881-0732,Lake Nancyside,HI,73983,2024-01-08,7,4927.1,Yes,19,2024,1,Low Value
D01669,Amanda,Anderson,isaiahbell@ferguson.biz,619.903.7773x110,Lauratown,CT,18113,2024-06-25,22,15353.87,Yes,82,2024,6,High Value
D01670,Melanie,Wade,seth86@chapman.com,(537)593-3585,Port Michael,OR,52148,2023-07-31,17,2211.19,No,30,2023,7,Low Value
D01671,Ryan,Collier,rosalesgavin@sanchez.com,514-940-0746,South Josephborough,AR,70999,2023-07-18,18,9800.6,No,30,2023,7,Medium Value
D01672,Nicole,Hunt,brookefrench@hotmail.com,239.798.8118x8210,Ryanside,MN,75772,2025-02-09,17,17838.78,No,25,2025,2,High Value
D01673,Jessica,Burns,sjackson@yahoo.com,605.955.8704x253,New Richardhaven,MN,95427,2024-07-04,9,16492.39,No,88,2024,7,High Value
D01674,Kathryn,Mcclure,robertsmith@clayton-williams.org,001-776-967-3254x966,Davidstad,PA,92550,2023-12-14,10,15625.02,No,74,2023,12,High Value
D01675,Michael,Alvarez,elee@yahoo.com,7028737238,Beanmouth,GA,46749,2024-03-01,10,7077.87,No,66,2024,3,Medium Value
D01676,Richard,Hart,smithjesse@gmail.com,5712166296,Christensenbury,AL,85726,2022-08-20,25,9463.06,No,96,2022,8,Medium Value
D01677,Ashley,Henderson,andrewsjohn@ryan.com,+1-682-734-2890x42685,Port Meghanburgh,NY,94007,2023-01-04,7,2591.59,Yes,35,2023,1,Low Value
D01678,James,Avila,mary11@walker.biz,001-446-068-8958x9932,Nancychester,OH,89892,2025-01-09,16,17981.19,No,51,2025,1,High Value
D01679,Angela,Shepherd,stevenhopkins@ross-ross.biz,913-304-4217,Randallfurt,KY,45616,2023-11-25,29,12607.14,No,71,2023,11,Medium Value
D01680,Charles,Austin,icantrell@campbell-erickson.com,+1-534-856-4504x462,Danieltown,UT,25807,2024-04-22,18,17724.97,No,71,2024,4,High Value
D01681,William,Hamilton,armstrongjeremy@gonzalez.com,044-163-1664x170,Port Emily,NV,23084,2024-08-14,6,6238.61,Yes,27,2024,8,Low Value
D01682,Kathy,Simmons,ohopkins@hotmail.com,337904742,Scottburgh,LA,98636,2022-12-05,27,8124.47,No,10,2022,12,Medium Value
D01683,Joshua,Williams,tonyamercado@wilson-day.org,206-605-8085,Port Frederick,OK,83646,2024-05-03,20,8368.7,No,97,2024,5,Medium Value
D01684,Veronica,Peterson,jennifer64@gmail.com,(902)891-7088x80724,New Amanda,OH,80496,2024-12-01,1,663.05,No,43,2024,12,Low Value
D01685,Erin,Ford,pricejoshua@wilson-curry.info,(075)308-7722,Cuevaschester,MD,20664,2022-04-06,1,8539.38,Yes,55,2022,4,Medium Value
D01686,David,Walker,yharrison@cox.com,(966)734-9586x0150,New Natalie,ND,69670,2023-06-04,12,20086.55,No,71,2023,6,High Value
D01687,Theresa,Parks,kristymunoz@gmail.com,8585491465,South Aprilland,DE,51717,2023-03-10,21,22434.52,No,6,2023,3,High Value
D01688,Phillip,Moore,nichole17@garrison-garcia.net,679-212-7195,East Vanessa,NJ,11190,2024-11-02,28,12965.09,No,6,2024,11,Medium Value
D01689,Laura,Simpson,boltonmary@yahoo.com,(617)186-7096,Charlesmouth,OH,30993,2024-04-28,2,11398.43,No,77,2024,4,Medium Value
D01690,Matthew,Soto,kevinwhite@mitchell.info,372.016.4854x71332,New Traceyville,AZ,65447,2022-08-24,4,790.0,No,48,2022,8,Low Value
D01691,Sheila,Warren,kelsey17@gmail.com,+1-581-963-4813x00436,Barbaraborough,PA,9110,2023-11-28,17,21982.52,Yes,77,2023,11,High Value
D01692,Kari,Roberts,michael53@holloway.com,(569)153-9305,South Pamelaborough,MT,32165,2022-12-05,4,345.0,Yes,2,2022,12,Low Value
D01693,James,Kim,morgan85@perez.net,-1276,Fernandezhaven,AR,39763,2023-03-28,11,23619.86,No,83,2023,3,High Value
D01694,William,Solomon,haley23@hamilton.com,010-619-5816,Andrewton,MS,32509,2023-06-03,22,12240.62,No,51,2023,6,Medium Value
D01695,Vincent,Woods,jeremy55@harmon-adams.com,893-298-6536,New Cynthiaview,MS,55119,2024-02-16,26,8561.52,Yes,61,2024,2,Medium Value
D01696,Brandon,Hernandez,jimmy99@gmail.com,(145)018-1878x5037,West Troyberg,NE,26484,2023-03-23,4,23106.98,No,19,2023,3,High Value
D01697,Derrick,Anderson,thomasjones@simmons.biz,361-251-4261x8912,New Robertborough,SD,69593,2022-07-07,1,629.29,No,2,2022,7,Low Value
D01698,Mason,Leach,jeffrey88@hill-bryant.biz,152-121-9338x7300,Lake Alexburgh,GA,45811,2022-05-23,7,14543.99,No,51,2022,5,Medium Value
D01699,Thomas,Skinner,danielsshannon@hotmail.com,+1-603-289-7957x37756,North Frankland,MO,51749,2022-08-14,18,13732.33,Yes,26,2022,8,Medium Value
D01700,Stephen,Mills,ascott@yahoo.com,001-410-894-5207x2594,Aprilbury,MD,35542,2023-03-26,9,5498.62,Yes,70,2023,3,Low Value
D01701,Catherine,Phillips,zfischer@middleton.com,001-037-649-4133x0984,Morrisonside,MI,79032,2025-01-07,29,10733.61,No,20,2025,1,Medium Value
D01702,Zachary,Williams,stonelisa@hotmail.com,001-552-255-4942x2851,Annchester,MO,25737,2024-06-21,3,16313.55,No,23,2024,6,High Value
D01703,Mark,Jones,hernandezthomas@jackson.net,136-325-5861x333,Holmesburgh,WV,96592,2023-04-08,8,18183.74,No,54,2023,4,High Value
D01704,Christie,Williams,blake78@yahoo.com,+1-305-613-1113x7236,Mcconnellland,MS,13014,2024-12-08,29,37.91,No,15,2024,12,Low Value
D01705,Francisco,Rodriguez,theresa56@johnson-lam.com,908.213.5221x1118,Bowmanhaven,TN,50768,2023-10-07,24,23422.6,No,6,2023,10,High Value
D01706,Vicki,Coleman,badams@hicks.info,001-098-308-7993,West Melissa,NJ,27373,2022-11-08,19,4129.84,No,92,2022,11,Low Value
D01707,Jodi,Davis,roththomas@kelley.com,309.138.9198,Riverabury,MA,65447,2023-06-14,4,5854.84,No,35,2023,6,Low Value
D01708,Kevin,Guerrero,ejenkins@day.net,(020)828-9681x81433,North Elizabeth,NY,6056,2022-12-05,18,6601.57,No,75,2022,12,Low Value
D01709,Matthew,Carroll,gmurphy@yahoo.com,001-586-283-5880x58877,West Lisabury,MS,63627,2022-05-02,20,964.75,No,8,2022,5,Low Value
D01710,Maria,King,nruiz@perry.net,+1-968-076-8790x24464,Clarkton,IA,98745,2024-10-19,27,3093.84,Yes,57,2024,10,Low Value
D01711,Amanda,Scott,ujohnson@hotmail.com,235-986-4840x927,Lake Melaniebury,MN,40896,2025-03-14,11,24659.02,No,50,2025,3,High Value
D01712,Jeanne,Miller,anthonydana@hotmail.com,2907542248,Stevenchester,RI,79289,2024-05-18,27,7894.11,Yes,49,2024,5,Medium Value
D01713,Kevin,Gordon,mariabenson@baker.biz,001-801-476-8983,Jaredchester,AL,42087,2024-01-02,14,2900.22,No,88,2024,1,Low Value
D01714,Lisa,Wilson,cvega@russell.com,(391)596-5866x8140,Erikton,UT,70935,2025-02-23,25,2692.64,No,21,2025,2,Low Value
D01715,Micheal,Stanley,moralesfrancisco@kemp.org,001-348-454-5367x93263,Pamelabury,WV,27006,2022-10-29,18,17992.11,Yes,36,2022,10,High Value
D01716,Emily,White,chambersashley@arias.biz,457.081.1759,West Brandonmouth,TN,94311,2022-10-25,28,21367.13,Yes,71,2022,10,High Value
D01717,Tina,White,kendrahall@gmail.com,(614)466-5849x0895,West Shawnshire,OK,44950,2024-10-31,28,6438.67,No,69,2024,10,Low Value
D01718,Brandy,Long,fergusonlynn@yahoo.com,107.061.1402x2359,Port Amber,NE,84997,2023-10-26,29,542.32,No,58,2023,10,Low Value
D01719,Laura,Miller,richardcarter@gmail.com,(065)855-2295x09443,North Lonnie,PA,70855,2024-04-03,16,5592.79,Yes,63,2024,4,Low Value
D01720,Jessica,Mcdowell,teresamiller@rosario.org,(048)848-6181x74575,Wardshire,MS,88703,2022-06-28,3,1431.76,No,93,2022,6,Low Value
D01721,Hailey,Evans,campbellkimberly@good.org,682.636.9008x973,Kathyland,CO,12470,2023-10-29,15,2602.81,Yes,16,2023,10,Low Value
D01722,Anthony,Matthews,jensenlori@lee-richardson.org,+1-036-590-7746x7433,North Kim,AL,13756,2024-02-20,27,10799.07,Yes,6,2024,2,Medium Value
D01723,Thomas,Gibson,jesse84@hartman.com,097-055-5013x3343,Carsonshire,CO,43020,2023-07-22,27,5763.36,Yes,78,2023,7,Low Value
D01724,Tammy,Santiago,perrywayne@gmail.com,001-172-749-6318x8534,Port Jessica,CA,46206,2024-09-26,4,12908.33,Yes,52,2024,9,Medium Value
D01725,Krista,Hanson,rfinley@hotmail.com,2610158526,West Kelly,MA,23858,2022-05-18,5,6352.27,No,2,2022,5,Low Value
D01726,Kimberly,Baker,cooperdeanna@shields.com,231.078.5778,North Jeffreymouth,MS,39848,2023-02-24,17,23514.62,No,89,2023,2,High Value
D01727,Becky,Levy,nicole92@hotmail.com,001-846-205-4201x186,South Wayneton,VT,4896,2023-10-30,7,22650.48,No,95,2023,10,High Value
D01728,Jennifer,Savage,aaron70@alvarez.com,(827)263-4018x8149,Port Matthewland,AL,56762,2024-06-06,16,14178.82,No,77,2024,6,Medium Value
D01729,Brandy,Lopez,brad03@gmail.com,741.818.2715x131,Leview,DC,78195,2024-04-20,14,8873.51,Yes,18,2024,4,Medium Value
D01730,George,Lopez,gibsonrichard@martin.com,001-482-882-7634,East Christianside,NJ,75059,2024-05-30,26,9541.05,No,81,2024,5,Medium Value
D01731,Cristina,Burgess,karen00@yahoo.com,946.357.1886,Wesleyton,VT,26469,2023-07-21,16,10308.07,Yes,92,2023,7,Medium Value
D01732,Christine,Munoz,stephanie27@hill.biz,+1-835-473-7457x1472,East William,NM,83826,2024-12-02,7,18194.93,No,76,2024,12,High Value
D01733,Maureen,Savage,kgarrison@sullivan-anderson.net,479.319.8071x233,Lake Justinberg,LA,12157,2023-11-14,9,11301.94,No,35,2023,11,Medium Value
D01734,Dylan,Rodriguez,maryallen@bryant.com,(781)215-5423x73997,Washingtonside,OH,9099,2022-05-06,4,21421.11,Yes,86,2022,5,High Value
D01735,Erin,Ferguson,emilykhan@yahoo.com,041.458.8613x643,North Vincentchester,TX,64783,2024-08-31,22,23603.49,No,39,2024,8,High Value
D01736,Anthony,Smith,marklarson@hotmail.com,(359)063-2877,Elizabethmouth,WY,54932,2023-09-23,11,8411.93,Yes,1,2023,9,Medium Value
D01737,Stacy,Wilson,matthew87@miller.com,548-400-4210x99798,South Amberville,ME,85267,2022-08-09,2,14026.15,No,37,2022,8,Medium Value
D01738,Daniel,Jackson,francis53@carlson-richards.com,576.019.6667x93992,Port Amyfurt,ID,56278,2024-08-14,12,2394.51,Yes,21,2024,8,Low Value
D01739,Andrew,Woods,adiaz@arnold.org,836.079.8909x7892,Patrickview,MT,42266,2024-05-01,12,5027.72,No,1,2024,5,Low Value
D01740,Lee,Holt,tmorrow@gmail.com,7983381013,East Gregory,LA,36544,2023-02-10,4,10348.37,Yes,4,2023,2,Medium Value
D01741,Edward,Melton,cbanks@anderson.com,(240)831-9526x4674,Rebeccamouth,VT,41821,2024-07-07,18,5170.94,No,96,2024,7,Low Value
D01742,Hannah,Church,dean40@yahoo.com,563-225-0546x788,Christopherland,TN,4098,2022-12-29,26,21916.48,No,58,2022,12,High Value
D01743,Robert,Guzman,hollycoleman@hotmail.com,+1-488-059-5474x20028,Port Matthew,CA,42166,2022-10-28,21,3973.99,Yes,1,2022,10,Low Value
D01744,Kimberly,Tucker,xclarke@frazier-arellano.biz,001-234-371-4243,Mikeport,WA,24772,2023-09-25,7,11402.41,No,13,2023,9,Medium Value
D01745,Samantha,Montgomery,davidsawyer@hotmail.com,+1-880-137-2492x88409,East Scott,DC,19129,2024-09-13,29,15150.37,No,46,2024,9,High Value
D01746,Monique,Dickson,xwright@yahoo.com,(965)738-5375x1220,Rodriguezbury,MO,73183,2024-05-22,1,17302.76,No,47,2024,5,High Value
D01747,Jill,Ward,mhernandez@gmail.com,215.980.5602x2247,New Kyle,CT,68755,2023-07-03,26,9589.07,Yes,81,2023,7,Medium Value
D01748,Bryan,Nunez,zjohnson@munoz-weber.net,+1-032-133-7800x6840,West Ashley,AR,66645,2023-02-09,26,21730.09,Yes,76,2023,2,High Value
D01749,Devin,Vaughn,brenda25@hotmail.com,+1-642-938-5550x793,Danielland,IA,85734,2025-02-15,23,14216.61,No,7,2025,2,Medium Value
D01750,Jared,Foster,qfaulkner@gmail.com,(008)224-4913,Harrisonville,ME,13399,2023-12-09,26,10998.9,No,51,2023,12,Medium Value
D01751,Mark,Turner,beanjacob@hughes.org,6108557041,Ryanberg,WI,46666,2023-01-15,13,1699.67,No,3,2023,1,Low Value
D01752,Eileen,Martinez,reyesraymond@fry-carroll.biz,001-364-064-1511,Gouldfort,MS,57942,2022-11-16,6,11627.94,Yes,50,2022,11,Medium Value
D01753,Alicia,Smith,patriciabennett@kerr.com,222.413.2950x10232,South Gregory,CO,33302,2024-07-09,6,20521.98,No,26,2024,7,High Value
D01754,Lee,Rodriguez,maliktran@grimes-ross.net,213.992.8581,New Jillianfort,WV,37120,2023-11-17,12,15371.23,Yes,31,2023,11,High Value
D01755,Glen,Smith,lhayes@yahoo.com,273-502-2149x1610,West Christina,TX,36482,2024-09-22,8,20807.42,No,100,2024,9,High Value
D01756,Rhonda,Waller,turnerjohn@hotmail.com,001-199-532-1059x784,New Joshuabury,KS,30513,2024-11-01,24,12360.41,No,62,2024,11,Medium Value
D01757,Matthew,Trevino,millsmichelle@woodard-li.com,+1-281-435-1941x99798,Robertsfurt,OH,9737,2024-10-26,22,2979.17,Yes,26,2024,10,Low Value
D01758,Michael,Clark,carriereese@hotmail.com,763-019-1154,Johnsonfort,HI,27121,2024-08-24,19,360.72,No,67,2024,8,Low Value
D01759,Kelsey,Wong,vickiepowell@smith.com,167.014.1048,Tinashire,MO,69695,2023-01-27,5,7594.42,Yes,55,2023,1,Medium Value
D01760,Jennifer,Santos,pearsondominique@yahoo.com,206.456.2009x83273,Petersenchester,SD,6654,2024-09-17,18,17455.8,No,28,2024,9,High Value
D01761,Dawn,Graham,maryramsey@gmail.com,(529)397-2520x56567,East John,IA,8499,2023-06-20,5,19760.69,No,44,2023,6,High Value
D01762,Heather,Garrett,melissaharrell@hotmail.com,+1-167-127-9440x130,Martinezmouth,VA,43932,2023-06-16,25,7407.91,No,81,2023,6,Medium Value
D01763,Chelsea,Tyler,kevinsmith@cain.net,(972)533-2497x073,West Davidview,UT,15634,2022-04-26,10,12401.43,Yes,38,2022,4,Medium Value
D01764,James,Lee,antoniosalazar@yahoo.com,6868878619,North Carrie,AZ,29257,2022-09-24,1,10539.55,Yes,30,2022,9,Medium Value
D01765,John,Turner,vphillips@hotmail.com,(022)854-0402,South Kaitlynmouth,OR,40815,2022-11-30,10,10274.86,No,66,2022,11,Medium Value
D01766,Angela,Ford,regina59@banks.com,(166)845-0156x2258,Orozcotown,SD,35668,2024-03-05,5,5799.09,No,8,2024,3,Low Value
D01767,Jeffrey,Wells,hudsontodd@patterson-dunlap.com,819-060-4598x278,New Jaredland,ND,69069,2024-09-09,12,3426.55,No,14,2024,9,Low Value
D01768,Teresa,Johnson,kmartinez@hotmail.com,470-564-9717,Martinezside,AL,98916,2022-11-26,22,4933.28,Yes,99,2022,11,Low Value
D01769,Kenneth,Martin,richard20@wells.com,(912)698-1533,Garciachester,SC,29163,2022-04-13,27,1402.2,Yes,62,2022,4,Low Value
D01770,Keith,Hernandez,agilbert@mayer.org,533-843-0926x978,Brittneyport,AZ,70097,2023-09-16,7,4969.31,No,75,2023,9,Low Value
D01771,Jared,Park,whernandez@hotmail.com,331.020.8520x56459,Christophershire,MA,41041,2023-06-30,9,249.84,No,63,2023,6,Low Value
D01772,Janet,Maynard,collinslaura@yahoo.com,034.405.8565x95197,Port Susan,AR,18901,2023-08-07,22,15688.91,No,79,2023,8,High Value
D01773,Logan,Ruiz,david25@gmail.com,001-439-504-4492x0954,Port Shelbyton,HI,90215,2022-06-10,21,7923.06,No,66,2022,6,Medium Value
